prefecture,city,number,address,name,lat,long,note
北海道,鷹栖町,1,南1-5,ハーモニー公園,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,2,10-7,10線7号交差点（7号道路沿）,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,3,9-6,9線6号（7号道路沿バス停横）,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,4,13-9,寺林地先,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,5,14-12,25区会館前,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,6,11-12,廣田地先,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,7,8-10,8線10号交差点（10号道路沿）,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,8,南1-1,交通広場,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,9,北野東3-2,北野地区住民センター前（北野コミュニティーセンター地先）,43.8229942,142.3370906,
北海道,鷹栖町,10,北野東3-1,あさひかわ農協北野支所倉庫前,43.8220598,142.3355208,
北海道,鷹栖町,11,8-西1,齋藤工業所付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,12,北野東5-3,やすらぎ公園,43.8275188,142.3343189,
北海道,鷹栖町,13,12-3,北野小学校前,43.4257071,141.8878403,緯度経度は怪しい
北海道,鷹栖町,14,13-4,13線道路沿バス停横,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,15,13-7,若栗地先,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,16,17-10,17線10号交差点付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,17,17-11,中央地区住民センター前,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,18,20-11,20線11号交差点付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,19,20-13,20線13号交差点付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,20,14-16,北斗地区住民センター前（農村環境改善センター前）,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,21,13-16,四季の里（バス待合所横）,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,22,14-15,旧たいせつ農協北斗給油所付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,23,12-16,共和町内会館向,43.4257071,141.8878403,緯度経度は怪しい
北海道,鷹栖町,24,19-16,北円町内会館向,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,25,21-16,21線16号バス停付近,43.8433679,142.3531913,緯度経度は怪しい
北海道,鷹栖町,26,20-16,成和町内会館付近,43.8433679,142.3531913,緯度経度は怪しい
